car_id,Бренд,Год выпуска,Модель,Тип машины,Полное название,Исползование,КПП,Двигатель,Привод,Топливо,Расход,Пробег,Цвет,Локация,Количество цилиндров,Тип кузова,Двери,Количество кресел,Оценка эксперта,Количество владельцев,Предложение
8de732ab-135d-4970-8316-db18a366ad1f,NISSAN,2019.0,NAVARA,UTE / TRAY,2019 NISSAN NAVARA ST (4X4),USED,Automatic,"4 cyl, 2.3 L",4WD,DIESEL,7 L / 100 km,85834,Grey / -,"ROBINA, QLD",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,1.0,5.0,39422
977b4389-f2fd-4f34-b64a-0aecab6b832a,FORD,2015.0,EVEREST,SUV,2015 FORD EVEREST TITANIUM,USED,Automatic,"5 cyl, 3.2 L",AWD,DIESEL,8.5 L / 100 km,75210,Red / -,"SOUTH NOWRA, NSW",5 cyl,SUV, 4 Doors, 7 Seats,1.0,2.0,39895
77071bc7-8b0a-4404-ba1a-50f2302697eb,TOYOTA,2013.0,CAMRY,SEDAN,2013 TOYOTA CAMRY ALTISE,USED,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,7.8 L / 100 km,194033,Black / -,"HERMIT PARK, QLD",4 cyl,SEDAN, 4 Doors, 5 Seats,4.0,6.0,14577
22c1132a-b9a0-4ca1-b6f6-38919178d133,MAZDA,2023.0,CX-30,DEMO,2023 MAZDA CX-30 G20 TOURING,DEMO,Automatic,-,Other,UNLEADED,-,3038,Grey / Black Leather,"SOUTHPORT, QLD",-,SUV,,,3.0,7.0,37075
03ec190c-8629-4451-9de5-9472f5211a02,BENTLEY,2015.0,CONTINENTAL,COUPE,2015 BENTLEY CONTINENTAL GT V8 S,USED,Automatic,"8 cyl, 4 L",AWD,PREMIUM,10.5 L / 100 km,53266,- / -,"ROZELLE, NSW",8 cyl,COUPE, 2 Doors, 4 Seats,4.0,2.0,179694
4b7b7629-6db7-4973-bb90-b65ccce00803,NISSAN,2013.0,CARAVAN,AUTOPROJECT,2013 NISSAN CARAVAN GXL,USED,Automatic,-,Other,-,-,188219,Brown / Colour,"BRAESIDE, VIC",-,COMMERCIAL,,,6.0,7.0,21684
06188a80-df83-4309-8d68-c1582c743a49,ISUZU,2023.0,FRR,NEW AVAILABLE TO ORDER,2023 ISUZU FRR 110-260 (LWB),NEW,Automatic,"6 cyl, 7.8 L",Rear,DIESEL,0 L / 100 km,- / -,"6 years / 300,000 km",,6 cyl,UTE / TRAY, 2 Doors, 3 Seats,2.0,2.0,112042
f3234e26-5075-4a71-8694-61968a969081,SUZUKI,2006.0,SWIFT,HATCHBACK,2006 SUZUKI SWIFT S,USED,Manual,"4 cyl, 1.5 L",Front,UNLEADED,7 L / 100 km,148067,Black / -,"CAMDEN, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,7.0,2.0,7529
93959ba2-aa10-4f6c-bf82-35c88c2400cd,FORD,2011.0,FIESTA,HATCHBACK,2011 FORD FIESTA ZETEC,USED,Manual,"4 cyl, 1.6 L",Front,UNLEADED,6.1 L / 100 km,144914,Silver / -,"MINCHINBURY, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,5.0,2.0,8897
f4ca53ea-0df8-48d4-9326-5fcd934aa123,HOLDEN,2014.0,TRAX,3MT TRUE VALUE AUTO,2014 HOLDEN TRAX 2014 HOLDEN TRAX LS TJ AUTO MY14,USED,Automatic,-,Other,-,-,162892,Black / -,"VICTORIA PARK, WA",-,WAGON,,,8.0,3.0,12074
