car_id,Бренд,Год выпуска,Модель,Тип машины,Полное название,Исползование,КПП,Двигатель,Привод,Топливо,Расход,Пробег,Цвет,Локация,Количество цилиндров,Тип кузова,Двери,Количество кресел,Оценка эксперта,Количество владельцев,Предложение
10c7433f-c17c-4664-a3a0-29576bac8c5b,MAZDA,2016.0,2,HATCHBACK,2016 MAZDA 2 GENKI,USED,Automatic,"4 cyl, 1.5 L",Front,UNLEADED,4.9 L / 100 km,29220,Grey / Black,"EPPING, VIC",4 cyl,HATCHBACK, 5 Doors, 5 Seats,8.0,7.0,22281
0cc7e627-6cb0-407c-805b-82fea49424fd,HYUNDAI,2019.0,SONATA,SEDAN,2019 HYUNDAI SONATA ACTIVE,USED,Automatic,"4 cyl, 2.4 L",Front,UNLEADED,8.3 L / 100 km,47488,Silver / -,"MOORABBIN, VIC",4 cyl,SEDAN, 4 Doors, 5 Seats,9.0,2.0,24471
5b504d6a-f602-432c-b2d1-b21413edeb6c,NISSAN,2019.0,X-TRAIL,SUV,2019 NISSAN X-TRAIL ST (2WD),USED,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,7.9 L / 100 km,99423,White / Cloth,"MILE END, SA",4 cyl,SUV, 4 Doors, 5 Seats,1.0,4.0,24580
c3aebbdb-bfd8-41e4-af6e-208b1e1424c3,VOLKSWAGEN,2023.0,PASSAT,SUTHERLAND VOLKSWAGEN NEW CARS,2023 VOLKSWAGEN PASSAT 206TSI R-LINE (RESTR FEAT),NEW,Automatic,"4 cyl, 2 L",AWD,PREMIUM,8.1 L / 100 km,-,White / -,"SUTHERLAND, NSW",4 cyl,WAGON, 4 Doors, 5 Seats,3.0,5.0,72484
134d60f2-3f2c-4c78-9352-83abd9ad89a8,VOLKSWAGEN,2018.0,TIGUAN,SUV,2018 VOLKSWAGEN TIGUAN 110 TSI COMFORTLINE,USED,Automatic,"4 cyl, 1.4 L",Front,PREMIUM,6.3 L / 100 km,77481,Blue / Cloth,"BURWOOD, VIC",4 cyl,SUV, 4 Doors, 5 Seats,7.0,1.0,31811
e534d08b-f479-4501-9b91-bc09f47fc4e1,VOLKSWAGEN,2018.0,PASSAT,SUV,2018 VOLKSWAGEN PASSAT ALLTRACK WOLFSBURG EDT,USED,Automatic,"4 cyl, 2 L",AWD,DIESEL,5.4 L / 100 km,71066,Blue / -,"KIRRAWEE, NSW",4 cyl,SUV, 4 Doors, 5 Seats,4.0,3.0,38078
3977a06b-8049-429c-800e-7f011384d28a,PORSCHE,2002.0,911,CONVERTIBLE,2002 PORSCHE 911 CARRERA,USED,Automatic,"6 cyl, 3.6 L",Rear,PREMIUM,0 L / 100 km,151438,Black / -,"THORNLEIGH, NSW",6 cyl,CONVERTIBLE, 2 Doors, 4 Seats,4.0,3.0,94829
574a71fb-d6c2-435c-8761-f6a8fbba8624,BMW,2019.0,X3,SUV,2019 BMW X3 M COMPETITION XDRIVE,USED,Automatic,"6 cyl, 3 L",AWD,PREMIUM,10.6 L / 100 km,66679,White / -,"FYSHWICK, ACT",6 cyl,SUV, 5 Doors, 5 Seats,8.0,4.0,99374
33aeb3e0-4628-4ec5-aba8-6f292a694cda,TOYOTA,2019.0,RAV4,SUV,2019 TOYOTA RAV4 GX AWD HYBRID,USED,Automatic,"4 cyl, 2.5 L",AWD,HYBRID,4.8 L / 100 km,136608,White / Grey,"BROOKVALE, NSW",4 cyl,SUV, 5 Doors, 5 Seats,8.0,1.0,39916
a533c95d-31fe-4cc7-b61c-9f70713ec407,MAZDA,2018.0,CX-8,SUV,2018 MAZDA CX-8 ASAKI (AWD),USED,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,6 L / 100 km,57229,White / Black,"ROCKINGHAM, WA",4 cyl,SUV, 4 Doors, 7 Seats,3.0,3.0,42644
c0d31b15-9591-40d5-a6ad-3d93fb905159,MERCEDES-BENZ,2017.0,GLS350,SUV,2017 MERCEDES-BENZ GLS350 D 4MATIC,USED,Automatic,"6 cyl, 3 L",AWD,DIESEL,7.6 L / 100 km,87539,White / Black Leather,"BERWICK, VIC",6 cyl,SUV, 4 Doors, 7 Seats,1.0,1.0,74929
