car_id,Бренд,Год выпуска,Модель,Тип машины,Полное название,Исползование,КПП,Двигатель,Привод,Топливо,Расход,Пробег,Цвет,Локация,Количество цилиндров,Тип кузова,Двери,Количество кресел,Оценка эксперта,Количество владельцев,Предложение
f9d0c12f-bd3b-42c3-8f84-a1b530767df5,LDV,2021.0,G10,COMMERCIAL,2021 LDV G10 BARN DOOR,USED,Automatic,"4 cyl, 1.9 L",Rear,DIESEL,8.6 L / 100 km,44316,White / -,"RYDE, NSW",4 cyl,COMMERCIAL, 4 Doors, 2 Seats,3.0,5.0,26256
21c94f4f-7132-4c5d-985f-56141668a12b,MITSUBISHI,2018.0,OUTLANDER,SUV,2018 MITSUBISHI OUTLANDER LS 7 SEAT (AWD),USED,Automatic,"4 cyl, 2.4 L",AWD,UNLEADED,7.2 L / 100 km,115823,Silver / Black,"HELENSVALE, QLD",4 cyl,SUV, 4 Doors, 7 Seats,8.0,3.0,27873
23dbff20-c2a1-4f6b-9fed-91b41012ea15,MG,2023.0,ZST,ALTO BLACKTOWN MG,2023 MG ZST CORE,NEW,Automatic,"4 cyl, 1.5 L",Front,-,6.9 L / 100 km,15,Red / -,"BLACKTOWN, NSW",4 cyl,SUV, 5 Doors, 5 Seats,5.0,8.0,27514
75735623-82b9-4bcb-b222-72492333eb28,SUBARU,2018.0,LIBERTY,SEDAN,2018 SUBARU LIBERTY 3.6R PREMIUM,USED,Automatic,"6 cyl, 3.6 L",AWD,UNLEADED,9.9 L / 100 km,71543,Gold / Cloth,"PHILLIP, ACT",6 cyl,SEDAN, 4 Doors, 5 Seats,8.0,4.0,31942
a3b4de13-c511-44e6-acff-31b04e99ad1f,TOYOTA,2023.0,COROLLA,NEW AVAILABLE TO ORDER,2023 TOYOTA COROLLA CROSS GX 2WD HYBRID,NEW,Automatic,"4 cyl, 2 L",Front,HYBRID,4.3 L / 100 km,- / -,5 years / Unlimited km,,4 cyl,SUV, 4 Doors, 5 Seats,1.0,1.0,34277
56af4900-5284-467c-9c0a-8418939893a4,MERCEDES-BENZ,2019.0,C43,SEDAN,2019 MERCEDES-BENZ C43,USED,Automatic,"6 cyl, 3 L",AWD,PREMIUM,9.4 L / 100 km,61600,Blue / Black,"TAREE, NSW",6 cyl,SEDAN, 4 Doors, 5 Seats,1.0,6.0,64266
776b5639-a934-413e-b924-13b572753b94,HOLDEN,2006.0,BARINA,SEDAN,2006 HOLDEN BARINA,USED,Automatic,"4 cyl, 1.6 L",Front,UNLEADED,7.7 L / 100 km,126715,Blue / -,"LIDCOMBE, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,2.0,1.0,7245
5f73df45-dd15-4f02-9bc4-2cc6096221cb,AUDI,2017.0,Q2,SUV,2017 AUDI Q2 1.4 TFSI DESIGN,USED,Automatic,"4 cyl, 1.4 L",Front,PREMIUM,5.3 L / 100 km,37578,Grey / Black,"ZETLAND, NSW",4 cyl,SUV, 4 Doors, 5 Seats,8.0,3.0,28832
6917009d-65ec-4e63-9028-1649c89a2a6e,KIA,2020.0,PICANTO,HATCHBACK,2020 KIA PICANTO GT-LINE (PE),USED,Automatic,"4 cyl, 1.2 L",Front,UNLEADED,5.8 L / 100 km,36969,White / -,"LIVERPOOL, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,7.0,4.0,21158
3f7195ce-feb0-4b4c-98cf-a919bfd28a0e,FORD,2009.0,FALCON,SEDAN,2009 FORD FALCON XR6,USED,Automatic,"6 cyl, 4 L",Rear,UNLEADED,10.5 L / 100 km,190093,Blue / Black,"BLACKTOWN, NSW",6 cyl,SEDAN, 4 Doors, 5 Seats,4.0,2.0,11267
1f7389c1-2fa4-4d9b-b12f-ea1458c4be7d,PORSCHE,2018.0,718,COUPE,2018 PORSCHE 718 CAYMAN GTS,USED,Manual,"4 cyl, 2.5 L",Rear,UNLEADED,9.1 L / 100 km,22638,Red / Black,"CARLTON, NSW",4 cyl,COUPE, 2 Doors, 2 Seats,9.0,5.0,165373
b6ff33b8-da0e-465a-a519-d7439b2cafee,MERCEDES-BENZ,2020.0,CLA45,SEDAN,2020 MERCEDES-BENZ CLA45 S 4MATIC+,USED,Automatic,"4 cyl, 2 L",AWD,PREMIUM,8.9 L / 100 km,25254,Silver / -,"ARTARMON, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,1.0,1.0,105340
43325583-8aec-4936-b8d4-6ce19ade652a,SUBARU,2008.0,LIBERTY,SEDAN,2008 SUBARU LIBERTY 2.5I HERITAGE,USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,9.3 L / 100 km,179006,Blue / Grey,"HARRINGTON, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,9.0,2.0,8995
16a24a35-b21b-489b-b5cd-cd2b94a0973a,MAZDA,2016.0,MX-5,CONVERTIBLE,2016 MAZDA MX-5 RF GT (BLACK ROOF),USED,Automatic,"4 cyl, 2 L",Rear,PREMIUM,7.1 L / 100 km,83062,Grey / Brown,"BURWOOD, NSW",4 cyl,CONVERTIBLE, 2 Doors, 2 Seats,10.0,5.0,31918
0fbf9f78-1cc9-44ed-9f98-27b124d151aa,VOLKSWAGEN,2007.0,GOLF,HATCHBACK,2007 VOLKSWAGEN GOLF 2.0 FSI COMFORTLINE,USED,Automatic,"4 cyl, 2 L",Front,PREMIUM,8 L / 100 km,175502,Silver / -,"LAVERTON NORTH, VIC",4 cyl,HATCHBACK, 5 Doors, 5 Seats,7.0,5.0,9398
bfec1f76-360a-46ff-86a1-82cbd96434d5,HYUNDAI,2018.0,SONATA,SEDAN,2018 HYUNDAI SONATA ACTIVE,USED,Automatic,"4 cyl, 2.4 L",Front,UNLEADED,8.3 L / 100 km,148760,White / Grey,"MINCHINBURY, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,4.0,4.0,16841
922ea17e-f2fb-4c49-919d-096c4493fc6b,VOLVO,2012.0,XC60,SUV,2012 VOLVO XC60 D5 R-DESIGN,USED,Automatic,"5 cyl, 2.4 L",AWD,DIESEL,6.9 L / 100 km,157633,White / Black,"EPPING, VIC",5 cyl,SUV, 4 Doors, 5 Seats,9.0,3.0,18530
0f6cdb11-4cd7-4831-891a-882c68a6af35,HOLDEN,2018.0,COLORADO,UTE / TRAY,2018 HOLDEN COLORADO Z71 (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,DIESEL,8.1 L / 100 km,103487,Grey / Black,"MURRAY BRIDGE, SA",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,8.0,8.0,45912
7f522692-62ba-4854-80a0-6bd8c5cd13e2,LAND,2023.0,ROVER,NEW AVAILABLE TO ORDER,2023 LAND ROVER RANGE ROVER SPORT P510E HSE DYNAMIC (294KW) PHEV,NEW,Automatic,"6 cyl, 3 L",AWD,HYBRID,1.6 L / 100 km,- / -,5 years / Unlimited km,,6 cyl,SUV, 4 Doors, 5 Seats,10.0,1.0,169179
3d7df618-e336-43e4-8be3-ed84153c2e2e,MITSUBISHI,2013.0,ASX,SUV,2013 MITSUBISHI ASX (2WD),USED,Manual,"4 cyl, 2 L",Front,UNLEADED,7.7 L / 100 km,37398,Red / -,"WOLLONGONG, NSW",4 cyl,SUV, 4 Doors, 5 Seats,8.0,2.0,21160
7ca907d7-f527-4eab-88d0-84b73318eb61,MERCEDES-BENZ,2020.0,GLA,SUV,2020 MERCEDES-BENZ GLA 250 4MATIC,USED,Automatic,"4 cyl, 2 L",AWD,PREMIUM,7.5 L / 100 km,35625,Grey / -,"ROCKLEA, QLD",4 cyl,SUV, 4 Doors, 5 Seats,6.0,5.0,56631
d8e89883-57a8-42ae-b916-4bf0ba605a41,FORD,2017.0,RANGER,UTE / TRAY,2017 FORD RANGER XL 2.2 HI-RIDER (4X2),USED,Automatic,"4 cyl, 2.2 L",Rear,DIESEL,7.5 L / 100 km,213916,Black / -,"BANKSTOWN, NSW",4 cyl,UTE / TRAY, 4 Doors, 4 Seats,2.0,2.0,25592
f56d8cb7-a5a1-4a71-9136-31c68ae77793,MERCEDES-BENZ,2003.0,CLK320,COUPE,2003 MERCEDES-BENZ CLK320 ELEGANCE,USED,Automatic,"6 cyl, 3.2 L",Rear,UNLEADED,0 L / 100 km,92000,Black / Cream,"SOUTHPORT, QLD",6 cyl,COUPE, 2 Doors, 5 Seats,9.0,3.0,14109
e6b7ac88-ca7b-4ad4-a27b-f7b9af8c1202,SUBARU,2019.0,FORESTER,SUV,2019 SUBARU FORESTER 2.5I (AWD),USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,7.4 L / 100 km,59330,Grey / -,"ALEXANDRIA, NSW",4 cyl,SUV, 4 Doors, 5 Seats,7.0,3.0,32038
f995cbed-282b-415b-9d9c-42cadefb049e,TOYOTA,2017.0,HILUX,UTE / TRAY,2017 TOYOTA HILUX SR (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,DIESEL,8.1 L / 100 km,215576,White / -,"CAPALABA, QLD",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,3.0,4.0,29161
2b0696f8-1959-45a6-b965-dce828390b10,ISUZU,2017.0,MU-X,SUV,2017 ISUZU MU-X LS-M (4X4),USED,Automatic,"4 cyl, 3 L",4WD,DIESEL,8.1 L / 100 km,68997,White / -,"MORUYA, NSW",4 cyl,SUV, 4 Doors, 7 Seats,9.0,4.0,48795
fe3d9bfe-e600-4195-95c6-69373abe4d31,SUZUKI,2009.0,SWIFT,HATCHBACK,2009 SUZUKI SWIFT SPORT,USED,Manual,"4 cyl, 1.6 L",Front,UNLEADED,7.5 L / 100 km,211779,White / -,"WACOL, QLD",4 cyl,HATCHBACK, 5 Doors, 5 Seats,3.0,2.0,6306
d1800a69-de20-4142-84c8-0b35009bd233,HYUNDAI,2014.0,I20,HATCHBACK,2014 HYUNDAI I20 ACTIVE,USED,Automatic,"4 cyl, 1.4 L",Front,UNLEADED,5.9 L / 100 km,45900,- / -,"WOLLONGONG, NSW",4 cyl,HATCHBACK, 3 Doors, 5 Seats,6.0,1.0,10416
3bb6bf99-21cc-4749-af07-79fa7d47d180,RENAULT,2023.0,TRAFIC,WANNEROO RENAULT,2023 RENAULT TRAFIC L2 LWB PRO,NEW,Automatic,"4 cyl, 2 L",Front,DIESEL,6.5 L / 100 km,-,White / -,"WANGARA, WA",4 cyl,COMMERCIAL, 3 Doors, 3 Seats,9.0,7.0,55776
ca55443c-39e5-4a08-8003-ecadca9d669a,ISUZU,2016.0,D-MAX,UTE / TRAY,2016 ISUZU D-MAX SX HI-RIDE (4X2),USED,Automatic,"4 cyl, 3 L",Rear,DIESEL,7.9 L / 100 km,178562,White / Grey,"MAYFIELD, NSW",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,4.0,3.0,23472
